article_id,comment_index,image_path,ace_sentence,json_file
181,65,,"By Friday morning, we will give shout outs for some catchy headlines.",65.json
181,65,,You can get a link to your response.,65.json
181,65,,You can share the link with your teacher.,65.json
181,65,,You can share the link with your classmates.,65.json
181,65,,You can click the response box below your response.,65.json
181,65,,"You can click ""Email me when my comment is published"".",65.json
181,65,,"The next graph will be released by Friday, April 12.",65.json
181,65,,"Live-moderation will happen two weeks later on Wednesday, April 17.",65.json
181,65,,The topic is shrinkflation.,65.json
181,66,,I notice the widths of the stacked sections of the graphs.,66.json
181,66,,The wind-energy section increased over time during the past decade.,66.json
181,66,,The solar-energy section increased over time during the past decade.,66.json
181,66,,Coal energy increased over time.,66.json
181,66,,The increase in coal energy is slower than the increase in wind energy and solar energy.,66.json
181,66,,I looked at the country graphs.,66.json
181,66,,The overall energy production in the US appears to be stagnant compared to India and China.,66.json
181,66,,Coal production in the US decreased markedly.,66.json
181,66,,Coal energy production in China did not slow down.,66.json
181,66,,I wonder why the US and China have different overall energy profiles.,66.json
181,66,,China's energy production rises at a rapid rate.,66.json
181,66,,The energy production in the US has been stable for the past 2 decades.,66.json
181,66,,This situation is significant to my community.,66.json
181,66,,The way that electricity is produced affects our lives.,66.json
181,66,,Cleaner energy production means cleaner air.,66.json
181,66,,Cleaner air is better for human health.,66.json
181,66,,"In my area, there are questions about a nuclear power plant.",66.json
181,66,,The nuclear power plant is reaching its end of life.,66.json
181,66,,The nuclear power plant may be shut down.,66.json
181,66,,"If the nuclear power plant is shut down, local energy prices may change.",66.json
181,66,,The shutdown of the nuclear power plant contributes to the overall landscape of energy production in the US.,66.json
181,66,,The title is: Global Electricity Production Continues to Rise.,66.json
181,67,,I notice the graph.,67.json
181,67,,Coal contributes much to the electricity generation between 2000 and 2022.,67.json
181,67,,Gas contributes much to the electricity generation between 2000 and 2022.,67.json
181,67,,I notice the graph of China.,67.json
181,67,,The electricity production of China has increased between 2000 and 2022.,67.json
181,67,,The use of coal in China has increased between 2000 and 2022.,67.json
181,67,,The use of gas in China has increased between 2000 and 2022.,67.json
181,67,,I notice the graph of the United States.,67.json
181,67,,The electricity production of the United States has slightly increased between 2000 and 2022.,67.json
181,67,,The use of coal in the United States has significantly decreased between 2000 and 2022.,67.json
181,67,,I notice the graph of India.,67.json
181,67,,The electricity production of India has increased between 2000 and 2022.,67.json
181,67,,India relies overwhelmingly on coal for electricity production.,67.json
181,67,,India produces less than a quarter of the electricity that China produces.,67.json
181,67,,India has a population.,67.json
181,67,,China has a population.,67.json
181,67,,The population of India is similar to the population of China.,67.json
181,67,,I wonder about the clean energy of China.,67.json
181,67,,Hydroelectric power makes up the majority of the clean energy of China.,67.json
181,67,,I wonder about the clean energy of the United States.,67.json
181,67,,Nuclear power makes up the majority of the clean energy of the United States.,67.json
181,67,,I wonder about a cause of this difference.,67.json
181,67,,The countries have philosophies about hydroelectric power.,67.json
181,67,,The countries have philosophies about nuclear power.,67.json
181,67,,The difference may be due to these philosophies.,67.json
181,67,,China has a geography.,67.json
181,67,,The United States has a geography.,67.json
181,67,,The difference may be due to the different geography of the countries.,67.json
181,67,,There is a trend.,67.json
181,67,,The trend is a trend of emitting less carbon emissions.,67.json
181,67,,This trend relates to our community.,67.json
181,67,,A decrease in carbon emissions could slow down the effects of climate change.,67.json
181,67,,The world produces more electricity.,67.json
181,67,,The United States has seen a reduction in the use of coal.,67.json
181,67,,China has seen an increase in clean energy production.,67.json
181,67,,I suggest a title.,67.json
181,67,,"The title is ""Electricity Production Stabilizes in the U.S."".",67.json
181,67,,I suggest a title.,67.json
181,67,,"The title is ""Electricity Production on the Rise Around the Globe."".",67.json
181,68,,The graphs show that China produces a very large amount of energy.,68.json
181,68,,China uses more energy in the coal industry than the US uses in all industries combined.,68.json
181,68,,The graphs show that the proportion of nuclear energy is steady over the years.,68.json
181,68,,Nuclear power has had many recent developments.,68.json
181,68,,These developments make nuclear power less dangerous for the environment.,68.json
181,68,,These developments are not reflected in the usage of nuclear power.,68.json
181,68,,Clean energy is an issue.,68.json
181,68,,I wonder whether connotations about an energy type affect the usage of this energy type on large scales.,68.json
181,68,,The graphs show that wind energy and solar energy are the least clean clean energy.,68.json
181,68,,Clean energy has three main types.,68.json
181,68,,Wind energy and solar energy are the only clean energy type that has increased a lot over time.,68.json
181,68,,Nuclear plants require large amounts of space.,68.json
181,68,,Nuclear plants require large amounts of infrastructure to construct and maintain.,68.json
181,68,,Hydroelectric plants require large amounts of space.,68.json
181,68,,Hydroelectric plants require large amounts of infrastructure to construct and maintain.,68.json
181,68,,This requirement could explain the steady usage of nuclear energy and hydroelectric energy.,68.json
181,68,,It is important to be informed about this information.,68.json
181,68,,Energy discussions are prevalent.,68.json
181,68,,Hearing debates is an incomplete way to develop a strategy for future energy.,68.json
181,68,,Making conclusions from debates is an incomplete way to develop a strategy for future energy.,68.json
181,68,,If a person sees how much each country relies on each form of energy then the person is better equipped to talk about changes of energy infrastructures.,68.json
181,68,,Such changes could improve the world in the future.,68.json
181,68,,The title is: How the US has moved away from coal energy.,68.json
181,69,,The graphs use a stacked area chart to visualize the data.,69.json
181,69,,A stacked area chart makes it difficult to determine the actual size of a section.,69.json
181,69,,Each section is built on top of another section.,69.json
181,69,,A stacked area chart makes it difficult to see trends in a specific section.,69.json
181,69,,The baseline of each section is different.,69.json
181,69,,The layers below affect the baseline of a section.,69.json
181,69,,Clean energy sources have increased in the last 22 years.,69.json
181,69,,Wind energy has increased strongly in recent years.,69.json
181,69,,Solar energy has increased strongly in recent years.,69.json
181,69,,I wonder how the U.S. has stayed fairly consistent in energy production.,69.json
